"X","Y"
8.589417,48.8364837
8.5896034,48.836521
8.5897873,48.8365499
8.5902083,48.8365964
8.5903671,48.836607
8.5905286,48.8366092
8.5905816,48.836606
8.5906725,48.836598
8.5908038,48.8365769
8.5912361,48.8364785
8.5913851,48.8364507
8.591608,48.8364191
8.5917185,48.8364136
8.5918067,48.8364189
8.5918823,48.8364291
8.5920466,48.836462
8.5921313,48.8364828
8.5922323,48.8365153
8.5924385,48.836596
8.5927635,48.8367436
8.5930467,48.8368912
8.5932526,48.8370136
8.5934835,48.8371593
8.5939713,48.8374347
8.5940862,48.8374948
8.5940933,48.8374986
8.5943301,48.8376052
8.5946395,48.8377312
8.5948357,48.8378019
8.5952215,48.83792
8.5978848,48.838582
8.5979854,48.8386123
8.5981565,48.8386712
8.5984206,48.8387821
8.5989437,48.8389904
8.5991929,48.8390629
8.5995831,48.8391658
8.5996737,48.8391961
8.5997643,48.8392331
8.5998824,48.8392934
8.6000154,48.8393772
8.6001232,48.8394625
8.6002409,48.8395761
8.6002657,48.8396056
8.6003534,48.8397098
8.6004483,48.8398367
8.6005354,48.8399852
8.6005701,48.8400686
8.6006069,48.8402003
8.600619,48.8402603
8.6006235,48.8403236
8.60062,48.8404551
8.6005835,48.8405966
8.6005118,48.8407551
8.6004193,48.8409055
8.6003271,48.8410194
8.6001524,48.841193
8.6000455,48.8413109
8.5999713,48.8414322
8.5999456,48.8414937
8.599904,48.8416381
8.599878,48.8417383
8.5998392,48.8419313
8.5998281,48.8419946
8.5998315,48.8421945
8.5998181,48.842291
8.5998027,48.8423326
8.5996487,48.8426568
8.5994385,48.8430725
8.5991203,48.8437392
8.5989918,48.8440302
8.5989559,48.8440984
8.598887,48.8441997
8.5988436,48.8442562
8.5987876,48.844316
8.5986606,48.8444205
8.598516,48.8445215
8.5983182,48.8446441
8.5981104,48.844755
8.5978901,48.8448558
8.5976544,48.8449765
8.5971425,48.8452529
8.5969145,48.845367
8.5967351,48.8454481
8.5965664,48.8455062
8.5963593,48.8455562
8.5961356,48.8455919
8.595835,48.8456197
8.5953528,48.845643
8.5950525,48.8456403
8.5949214,48.8456365
8.5947801,48.8456277
8.5942657,48.8455792
8.5940011,48.8455416
8.5937768,48.8455009
8.593535,48.8454517
8.5933837,48.8454188
8.5929128,48.8453163
8.5924241,48.845218
8.5922301,48.8451823
8.5920488,48.845154
8.5916744,48.8451035
8.5911918,48.8450447
8.5909697,48.8450213
8.590705,48.844997
8.5904377,48.8449778
8.5896557,48.8449384
8.5893782,48.844929
8.5891941,48.8449167
8.5888637,48.8449056
8.5887249,48.8449051
8.5886239,48.8449114
8.5885469,48.8449259
8.5883962,48.8449805
8.588239,48.8450715
8.5881629,48.8451212
8.5880232,48.8452357
8.5879672,48.8452921
8.5879137,48.8453598
8.5878674,48.845431
8.5877957,48.8455896
8.5877718,48.845667
8.5877519,48.8457446
8.5877242,48.8459047
8.5876895,48.8462337
8.5876519,48.8465072
8.5876479,48.8467039
8.5876814,48.8469182
8.5879032,48.8475569
8.5880246,48.8478404
8.5882433,48.8482476
8.5883304,48.8483978
8.5884428,48.8485381
8.5886078,48.8487269
8.5887698,48.8489806
8.5889042,48.8492009
8.5889987,48.8493678
8.5890411,48.8494291
8.5890744,48.8494705
8.5891793,48.8495803
8.5892628,48.8496551
8.5895146,48.8498593
8.5896777,48.8499764
8.5899313,48.8501272
8.5899582,48.8501406
8.5902,48.8502612
8.5903713,48.8503336
8.5904694,48.850369
8.5906456,48.8504179
8.5907321,48.8504328
8.590865,48.850447
8.5909786,48.850444
8.5910106,48.8504401
8.5910249,48.8504376
8.5911299,48.8504695
8.596866,48.8522876
8.5989478,48.8529749
8.5989849,48.8529677
8.5996739,48.8533698
8.6004931,48.8540736
8.6011537,48.854988
8.6018842,48.8556186
8.6033486,48.8564659
8.6055256,48.8574869
8.6090644,48.8586553
8.6106633,48.8589319
8.6132568,48.859269
8.6142094,48.8591865
8.6159378,48.8594921
8.6180563,48.8597275
8.617934,48.8618731
8.6178964,48.8645707
8.6179577,48.8654701
8.617794,48.8667084
8.6180413,48.8673754
8.6197563,48.8682457
8.6221557,48.8690988
8.623441,48.8694672
8.6246792,48.8697725
8.6264256,48.8704706
8.6274846,48.871036
8.627949,48.8713657
8.628928,48.8721647
8.6294477,48.8728543
8.6296593,48.8732821
8.6298026,48.8737187
8.6298267,48.8746135
8.6297178,48.8755078
8.6293502,48.8763744
8.6292413,48.8768147
8.62919,48.8772911
8.6294802,48.8786139
8.6300187,48.8795328
8.631392,48.880967
8.632956,48.8824377
8.6333145,48.882821
8.6345912,48.8844392
8.6351308,48.8852322
8.6357591,48.8860301
8.6365172,48.8867787
8.6369305,48.8871353
8.6373814,48.8874694
8.6379078,48.8877543
8.6383691,48.888084
8.6396604,48.8891266
8.6407945,48.8902587
8.6410774,48.8907271
8.6411805,48.8915593
8.6411433,48.8920087
8.6409695,48.8924533
8.639245,48.8933292
8.638184,48.8943645
8.6378504,48.8947591
8.6372375,48.8955979
8.6363939,48.8962607
8.6346465,48.896961
8.6340382,48.8971614
8.6308781,48.8980056
8.6282263,48.8987884
8.6278667,48.8990211
8.627448,48.8993659
8.6272165,48.8997878
8.6271508,48.9003676
8.627359,48.9007729
8.6276628,48.9012145
8.6287357,48.9018294
8.6298377,48.9022196
8.633648,48.9034278
8.6340521,48.9036674
8.6345031,48.903997
8.6353878,48.9052137
8.6364659,48.9065615
8.6371764,48.9073326
8.6385496,48.9093871
8.6393142,48.9102527
8.6419724,48.9114839
8.6437617,48.9121414
8.6445375,48.9123911
8.6456122,48.912835
8.6461775,48.9129582
8.6467866,48.9131579
8.6479291,48.9136469
8.6485521,48.9138197
8.6492026,48.913952
8.6498848,48.9139451
8.6505571,48.9138887
8.6525042,48.913472
8.6531535,48.9132806
8.6542552,48.9127893
8.6553197,48.912226
8.6563029,48.911604
8.6577283,48.9106326
8.6587555,48.9100421
8.6604254,48.9092198
8.6609658,48.9089876
8.6615607,48.9087735
8.662133,48.9083615
8.6626588,48.9077651
8.6653126,48.9076829
8.6672186,48.9077423
8.6688755,48.9078192
8.6713584,48.9077902
8.6722176,48.9073026
8.6724172,48.9064983
8.672623,48.9047544
8.6721202,48.901327
8.6718514,48.9001977
8.6715269,48.8992526
8.6712347,48.8983878
8.6720417,48.8985899
8.6734369,48.8986375
8.6753408,48.8984451
8.6778265,48.8984341
8.6812213,48.8986414
8.6835012,48.8988313
8.6852782,48.8992909
8.6869017,48.8997674
8.6877211,48.8991795
8.688567,48.8989355
8.690163,48.8990718
8.6910385,48.8993706
8.6917019,48.8994638
8.6933301,48.9001579
8.6951174,48.9003674
8.6963401,48.9005971
8.6989014,48.9009408
8.7006354,48.9015413
8.7011587,48.9018389
8.7029104,48.9022038
8.7055653,48.9027317
8.7080483,48.9030235
8.7096441,48.9032309
8.7107517,48.9035942
8.7111198,48.9039052
8.7115832,48.904074
8.7121067,48.9044217
8.7145285,48.9044387
8.7155563,48.9046724
8.7160614,48.9047004
8.716846,48.9047707
8.717371,48.9044597
8.7190005,48.9044692
8.7188629,48.9049336
8.7183057,48.905175
8.7181677,48.9053221
8.7179216,48.90545
8.7175036,48.9065861
8.71823,48.9078063
8.7187059,48.9083006
8.7184074,48.9087472
8.7180156,48.9090984
8.7178179,48.9094405
8.7166529,48.9096101
8.7166377,48.9099045
8.7157746,48.9101344
8.7148194,48.9107042
8.7143793,48.9108923
8.7144976,48.9114267
8.7123449,48.9117618
8.7108354,48.911803
8.7105125,48.9127158
8.7099726,48.9136899
8.7088771,48.9146245
8.7085512,48.9160322
8.7075663,48.9165484
8.7063803,48.9169038
8.7054114,48.9175308
8.7042691,48.9180224
8.7030931,48.918478
8.7025525,48.9187509
8.7022431,48.9193422
8.702007,48.9201981
8.7013187,48.9206008
8.6996393,48.9207138
8.6985105,48.9210019
8.6971604,48.9208725
8.6944755,48.9203574
8.6938616,48.9203333
8.6925607,48.9205527
8.6918879,48.9206253
8.6924435,48.9211627
8.6925224,48.9214794
8.692578,48.9221687
8.6925166,48.9233208
8.6922148,48.9239553
8.6913882,48.9245062
8.6907512,48.9250505
8.6907516,48.9263032
8.6906668,48.927759
8.6904653,48.9288148
8.6897449,48.9296908
8.6888213,48.9301523
8.6882982,48.9306576
8.6879397,48.9313013
8.6872356,48.9320592
8.6867321,48.9323591
8.6862762,48.9326951
8.6852813,48.9332439
8.6858925,48.9334809
8.6868473,48.9338662
8.6885096,48.934406
8.6896304,48.9349116
8.6901632,48.9356208
8.6918582,48.9369509
8.6931249,48.9369584
8.6941266,48.9373227
8.6933633,48.9381266
8.6927349,48.9390112
8.6924423,48.9396082
8.6923625,48.9408392
8.692655,48.9417233
8.6920113,48.9427638
8.6918748,48.9438739
8.6920691,48.9443696
8.6929624,48.9444242
8.6936467,48.9445231
8.6945003,48.9447248
8.6956489,48.9450347
8.6971335,48.9456153
8.6984261,48.9459365
8.6983163,48.9462863
8.6979433,48.9470562
8.7002327,48.9473084
8.7018696,48.947666
8.7021144,48.9478094
8.7035559,48.9480588
8.7043757,48.9493164
8.704605,48.9506189
8.7057481,48.9508331
8.7078767,48.9514432
8.7082781,48.9519771
8.7084541,48.9526978
8.7086734,48.9536257
8.7084087,48.9543605
8.7083488,48.9549321
8.7083363,48.9559122
8.708522,48.9562589
8.7088578,48.9566374
8.7114403,48.9581051
8.7124987,48.9586697
8.7134199,48.9593329
8.7142558,48.9600454
8.7154136,48.9611588
8.7161159,48.9619293
8.7165305,48.9622765
8.7170786,48.9625431
8.7175376,48.962877
8.7181814,48.9631393
8.7187022,48.9634283
8.7193935,48.9637447
8.7205517,48.9641972
8.7254247,48.9665108
8.726028,48.9667056
8.7273308,48.9669784
8.72847,48.9671471
8.7292966,48.9671842
8.7301226,48.9671963
8.7313785,48.9672982
8.7320613,48.9673222
8.7327267,48.9673957
8.7333885,48.9675097
8.7348183,48.9679041
8.7363318,48.9687087
8.7368002,48.9689763
8.7375928,48.9694301
8.7383068,48.9698184
8.7386006,48.9702032
8.7389525,48.9706323
8.7395927,48.971219
8.7400604,48.9716245
8.7404053,48.9720155
8.7403872,48.9727149
8.7409416,48.9731349
8.7419306,48.973375
8.7436982,48.9740023
8.7452358,48.9744006
8.7469681,48.9741494
8.7506705,48.9740136
8.751163,48.9738707
8.7517794,48.9735214
8.7522446,48.9733516
8.7527778,48.9732538
8.7540434,48.9735307
8.7547693,48.9738155
8.7558433,48.974173
8.7570123,48.9746386
8.7575163,48.9749319
8.758075,48.9751758
8.7586992,48.975357
8.760037,48.9755306
8.7613922,48.9756368
8.762928,48.9758378
8.7639371,48.9762131
8.7647533,48.9769296
8.7651991,48.9772632
8.7671156,48.9774874
8.7684519,48.9776995
8.7711095,48.9782472
8.7729303,48.9784411
8.7743414,48.9781108
8.7763502,48.9782813
8.7784845,48.9786113
8.7804244,48.9789124
8.7834873,48.9793988
8.785828,48.9797458
8.7869119,48.9798967
8.7889616,48.9803664
8.7896274,48.9804575
8.7915895,48.9806069
8.7929409,48.9807092
8.7945388,48.980655
8.7962445,48.9807341
8.7979713,48.9809703
8.7990773,48.9809913
8.7994805,48.9803561
8.7999082,48.9798501
8.8009337,48.9798905
8.8027805,48.9801732
8.8042705,48.9804077
8.8056418,48.9805278
8.8058592,48.9815965
8.8064705,48.9824967
8.8066038,48.9833512
8.8072989,48.9839181
8.8074185,48.9846564
8.8078946,48.9851967
8.8088228,48.9854231
8.8093744,48.9855721
8.8099411,48.9859644
8.8095292,48.9865002
8.8095266,48.9871777
8.8090479,48.9873118
8.8091127,48.9882111
8.8086338,48.9887905
8.8077416,48.9894677
8.8073895,48.9896937
8.8068546,48.9898422
8.8072756,48.990205
8.8068271,48.9907807
8.8080085,48.9911317
8.8088889,48.9916726
8.8098499,48.991989
8.8107989,48.9925229
8.8119681,48.9928152
8.8132254,48.9927502
8.8139004,48.9924681
8.8149628,48.9921554
8.8160441,48.9920739
8.8169981,48.9922039
8.8177063,48.992324
8.8184687,48.992437
8.8191624,48.9925594
8.8197877,48.9926175
8.820651,48.9928187
8.8215684,48.9930699
8.822157,48.9932315
8.8228227,48.9933404
8.824089,48.9936661
8.8253827,48.9939558
8.8267104,48.9943219
8.8273218,48.9943409
8.828493,48.994491
8.8296547,48.9944477
8.8296536,48.9947624
8.8300015,48.9949428
8.8312241,48.9950795
8.8318369,48.9957098
8.8329289,48.9960711
8.8335323,48.9962005
8.8332109,48.9966183
8.831557,48.9965445
8.8300969,48.9969921
8.8297409,48.9972754
8.8300085,48.998325
8.8299213,48.9984451
8.8304,48.9993225
8.8306525,49.0004828
8.8308748,49.0013689
8.8315592,49.0030874
8.8319868,49.0039647
8.8322485,49.0043787
8.8325106,49.0046893
8.8327552,49.0050943
8.8333947,49.0059675
8.8338137,49.0063682
8.8340686,49.0067822
8.8351638,49.0083169
8.8362532,49.0095774
8.8364842,49.0100003
8.8365135,49.01045
8.8363788,49.0108859
8.8361688,49.0113127
8.83585,49.011636
8.8353464,49.012031
8.8344252,49.0126051
8.834014,49.0129192
8.8334661,49.0132601
8.8329458,49.01352
8.8322138,49.0136944
8.8308185,49.0139621
8.8295284,49.0144638
8.8290282,49.0148182
8.8291503,49.0151061
8.8292348,49.015358
8.8293565,49.0157359
8.8296904,49.0160781
8.8297692,49.0170224
8.8299135,49.0177914
8.8295723,49.0196208
8.8295645,49.0209291
8.8302696,49.0209721
8.8310339,49.0209464
8.8320941,49.0208429
8.8330328,49.0207982
8.8338882,49.0209624
8.8354525,49.0213198
8.8368692,49.0218523
8.8386218,49.022147
8.8404999,49.0227251
8.8414583,49.0234008
8.8423498,49.023929
8.8430468,49.0243082
8.8438092,49.0246067
8.8447343,49.0249493
8.8451023,49.0252532
8.8447545,49.0254311
8.8441241,49.0257229
8.8434291,49.0258255
8.8423217,49.0259417
8.8412141,49.02614
8.8408445,49.026318
8.8404729,49.0265356
8.8393869,49.0276332
8.8392961,49.0282355
8.8397413,49.0290454
8.8396553,49.0292124
8.8393127,49.0294405
8.8392439,49.0295753
8.8395422,49.0297555
8.8400625,49.0301609
8.8404716,49.0305211
8.8410196,49.0306795
8.8413598,49.0307472
8.8417959,49.0312153
8.8417065,49.0321678
8.8416623,49.0334317
8.840544,49.0356736
8.8388969,49.0375372
8.8378517,49.0382551
8.8384965,49.0387056
8.8388024,49.0392725
8.8389854,49.0397763
8.8392916,49.0402443
8.8400909,49.0405062
8.8411064,49.0405301
8.8432921,49.0403083
8.8462189,49.0403751
8.8481577,49.0403552
8.848909,49.0406754
8.8495806,49.0413732
8.8502819,49.0423947
8.8507409,49.043281
8.8509849,49.0440276
8.8511273,49.0444235
8.8518339,49.044865
8.8525028,49.0453064
8.8536704,49.0459823
8.8546612,49.0462893
8.8555461,49.0465916
8.8558741,49.0467045
8.8561748,49.0467768
8.8566398,49.0468268
8.857615,49.0466301
8.8589702,49.0462946
8.86025,49.0459815
8.8615767,49.04627
8.8623157,49.0460317
8.8632447,49.0457866
8.8647432,49.0457705
8.8660012,49.0463002
8.8670115,49.047064
8.8680289,49.0477171
8.869043,49.0482533
8.8698594,49.0486903
8.8715948,49.0494572
8.8731507,49.0495032
8.8739664,49.0492422
8.8751945,49.0492506
8.8756727,49.0489485
8.8763045,49.0493044
8.8774009,49.0498675
8.8786171,49.0504262
8.8793482,49.0507373
8.8797716,49.0510614
8.8796404,49.0515558
8.8795363,49.0521897
8.8794325,49.0526706
8.8793142,49.0535113
8.8794731,49.0542622
8.8794398,49.0552918
8.8794827,49.0559572
8.8794723,49.0562214
8.8794681,49.0563259
8.8797446,49.0565825
8.8811361,49.0568536
8.8823456,49.0574169
8.8834116,49.0579485
8.8841832,49.0585787
8.8841804,49.0585816
8.8834082,49.0594007
8.8826335,49.0601013
8.882077,49.0610943
8.8820165,49.0620834
8.8815965,49.0632069
8.8815065,49.0636474
8.8811691,49.0645238
8.879561,49.0660238
8.8781257,49.0667731
8.8778638,49.0675012
8.8778614,49.0684903
8.8779351,49.0691693
8.877819,49.0704775
8.877816,49.0717318
8.877851,49.072748
8.8786988,49.073113
8.8795426,49.0736489
8.8804614,49.0743512
8.8806228,49.0748732
8.8807534,49.0752957
8.881011,49.0763346
8.881838,49.076785
8.8840296,49.0772
8.8852749,49.0774368
8.8853178,49.0776533
8.8862916,49.0778589
8.8866232,49.0785253
8.887882,49.0792189
8.8888232,49.0793935
8.8885788,49.0802069
8.8886796,49.0804711
8.8894872,49.080479
8.8900613,49.0805828
8.8903022,49.0807396
8.8903031,49.0807391
8.8910349,49.0812337
8.8917562,49.0817101
8.8914617,49.0821144
8.8922061,49.0833394
8.8923876,49.083556
8.8928962,49.0838546
8.8930744,49.0841146
8.8932818,49.0848791
8.8932232,49.0850709
8.893085,49.0854111
8.8929781,49.085733
8.8929337,49.0860572
8.8927372,49.0866668
8.8924808,49.0870368
8.8924742,49.0871829
8.8925447,49.0874863
8.8926325,49.0877967
8.8926682,49.0881163
8.8926137,49.0885157
8.8925175,49.088986
8.8923875,49.0897234
8.8923949,49.0899105
8.8924684,49.0900429
8.8931976,49.0908113
8.8931847,49.0911583
8.8930396,49.0915214
8.8928803,49.0917681
8.8920974,49.0917437
8.8920497,49.091766
8.8919168,49.0918283
8.8918369,49.0919037
8.8916838,49.0931204
8.8916914,49.093344
8.8917792,49.093643
8.8918109,49.0937845
8.8917216,49.094184
8.8918019,49.0943026
8.8923055,49.094597
8.8919935,49.0945816
8.8906198,49.0945758
8.8906089,49.0953393
8.8901558,49.0953574
8.890832,49.0958168
8.8920774,49.0957631
8.8942582,49.095526
8.8945014,49.0965164
8.8945186,49.0969618
8.8943753,49.0978753
8.8931191,49.0986576
8.8923088,49.0990876
8.8921915,49.0992092
8.89197,49.0993744
8.8918632,49.0995142
8.8918266,49.0997475
8.891807,49.0999121
8.8918954,49.1001038
8.891946,49.1003413
8.8919613,49.1005287
8.8920182,49.1011365
8.8920578,49.1013147
8.8911735,49.102186
8.8913275,49.1027569
8.8909912,49.1033797
8.8909282,49.103805
8.8909348,49.1040902
8.890641,49.1042959
8.8909627,49.1043618
8.8910105,49.1045648
8.8909646,49.105323
8.890723,49.1060253
8.8901835,49.1071081
8.8912387,49.1074131
8.8906462,49.1084391
8.8901681,49.1088483
8.8916115,49.1096604
8.8904821,49.1105634
8.890984,49.1111936
8.8912894,49.1116836
8.8909971,49.1118338
8.8908952,49.1120445
8.8906003,49.112255
8.8910773,49.1127134
8.8907808,49.112941
8.890436,49.1132054
8.8896998,49.1152482
8.8894244,49.11522
8.8892555,49.1156318
8.8889683,49.1160421
8.8885187,49.1160011
8.8883734,49.1163466
8.8880594,49.1168415
8.8874988,49.1173832
8.8854795,49.1171495
8.8846506,49.1165898
8.8828789,49.1174667
8.882573,49.1177765
8.8814662,49.1194651
8.8807006,49.1189531
8.8795581,49.1181027
8.8785141,49.1181561
8.878279,49.1185638
8.8778705,49.1187622
8.8775017,49.1201637
8.8772399,49.120153
8.8770495,49.1214347
8.8768899,49.1226706
8.8764973,49.1239191
8.8751133,49.1236435
8.8740967,49.1235738
8.8740902,49.1236035
8.873377,49.1251032
8.8739524,49.1264492
8.8746521,49.1273989
8.8735892,49.1275353
8.8747035,49.1288461
8.8740799,49.1291375
8.8730072,49.1296133
8.872399,49.1297795
8.8717839,49.1299799
8.8719706,49.1302592
8.8726395,49.1312642
8.8717478,49.1317439
8.8712384,49.132097
8.8708046,49.1313408
8.8705443,49.1314784
8.8698347,49.1320694
8.8686618,49.1317033
8.8661981,49.1310059
8.8620705,49.1299459
8.8617669,49.1298511
8.859498,49.1260904
8.8578185,49.1259402
8.8560956,49.1260526
8.8524544,49.1262689
8.8496735,49.1264961
8.8446967,49.1269487
8.8436505,49.1270225
8.8416014,49.1270661
8.8373109,49.1270535
8.8356552,49.1267033
8.8334771,49.1262978
8.8326548,49.1261728
8.8306214,49.1258352
8.8306425,49.1260475
8.8301167,49.1258969
8.8291243,49.1254791
8.8289608,49.125543
8.8284725,49.1253858
8.8278292,49.1258753
8.8269138,49.1263549
8.8263503,49.1265345
8.8263684,49.1266881
8.8263705,49.1267775
8.8259664,49.1275714
8.8259691,49.1276383
8.8266925,49.1279942
8.8282486,49.1288027
8.8283524,49.1288499
8.8284426,49.1288722
8.8285909,49.1289014
8.8290202,49.1289936
8.8300813,49.1292059
8.8312841,49.1294481
8.8298688,49.1305347
8.8276572,49.1320914
8.8269364,49.1326074
8.8268412,49.1335189
8.8273776,49.1352252
8.8279645,49.1356782
8.82903,49.1365097
8.8292279,49.1366865
8.8293918,49.1368654
8.8296539,49.1373039
8.8300933,49.1380181
8.8313273,49.1386958
8.8307866,49.1395851
8.8308552,49.1396198
8.8311741,49.1396917
8.8316059,49.139751
8.8320341,49.1398058
8.8335339,49.1399126
8.8352989,49.1399455
8.8379304,49.1399775
8.8379313,49.1413349
8.8377339,49.141445
8.8376918,49.1422482
8.8376264,49.1431724
8.837574,49.1444045
8.8372547,49.1457764
8.8364763,49.1471824
8.8354944,49.1483628
8.8391874,49.1497659
8.8392293,49.1498531
8.8392811,49.14995
8.841264,49.1500949
8.8417832,49.1501135
8.842192,49.1502465
8.8407574,49.1510032
8.839767,49.151587
8.8392995,49.1518719
8.8386175,49.1522901
8.8380535,49.152685
8.8375312,49.1530591
8.8371512,49.1533894
8.8369868,49.153317
8.836631,49.1536242
8.8359496,49.1541155
8.8355209,49.1544459
8.8351742,49.1546207
8.8347997,49.1547843
8.8345157,49.1549566
8.8340421,49.1553283
8.8327616,49.1560294
8.8330283,49.1563235
8.8331404,49.1563986
8.8321613,49.1578425
8.8314131,49.1589478
8.8310853,49.1593826
8.8301455,49.1604678
8.8310163,49.1614754
8.8306185,49.1618762
8.8307868,49.1620448
8.8298738,49.1619785
8.8291797,49.161802
8.82808,49.1615217
8.8277377,49.1613856
8.826015,49.1606775
8.8253022,49.1603665
8.8249209,49.1601643
8.824518,49.1598318
8.8242444,49.1595768
8.8239846,49.1592761
8.8237172,49.1589294
8.8235417,49.1587016
8.8232434,49.1583827
8.8230189,49.1581732
8.82299,49.1581298
8.8228324,49.1578927
8.8227127,49.1576989
8.8226273,49.1574548
8.8220571,49.1560723
8.8218204,49.1561004
8.820192,49.1565638
8.8179254,49.1571676
8.8174528,49.1582847
8.8173955,49.1585727
8.8172934,49.1589339
8.8171254,49.1593295
8.8170568,49.1594896
8.8168949,49.1597527
8.8166532,49.1600708
8.8163092,49.1607158
8.8161755,49.1610451
8.8161627,49.1612187
8.8161401,49.1614724
8.816264,49.1617805
8.8165111,49.1622779
8.8166446,49.1626108
8.8169071,49.1632998
8.8169498,49.1634481
8.8170289,49.1638225
8.8171334,49.1643224
8.8171494,49.16443
8.8171336,49.1646802
8.8165971,49.1648516
8.816685,49.165314
8.8167267,49.1655003
8.8167339,49.1656716
8.8165978,49.1659078
8.8168275,49.1663892
8.8169457,49.1668733
8.8169673,49.1669737
8.8170768,49.1672157
8.8171615,49.1673777
8.8172881,49.1675487
8.8174072,49.1676512
8.8179378,49.1678235
8.8191806,49.1682158
8.8199765,49.1684721
8.8201868,49.1697053
8.8203292,49.170038
8.8197534,49.1704953
8.8193263,49.1708501
8.8191304,49.1710375
8.8189024,49.1713051
8.8186723,49.1715112
8.8186191,49.1715872
8.8185852,49.1717221
8.8185998,49.1718519
8.8186461,49.1724256
8.8186839,49.1725208
8.8187749,49.1726448
8.8189004,49.1727846
8.8189929,49.1728958
8.8192818,49.1735669
8.8193924,49.1739699
8.8194947,49.1740468
8.8195554,49.1741354
8.8196026,49.1742537
8.8196261,49.1744338
8.8196461,49.1746138
8.8196716,49.1746912
8.8195743,49.1747192
8.8196815,49.1748896
8.8198233,49.1750347
8.8199829,49.1752025
8.8203469,49.1754991
8.820753,49.1758069
8.820815,49.1757495
8.8211753,49.1760233
8.8215137,49.1762334
8.8219361,49.1764612
8.8221609,49.1765511
8.8224171,49.1766317
8.8229008,49.1767451
8.8232511,49.1768183
8.8234329,49.1768287
8.8234775,49.1768679
8.8239592,49.1773934
8.8242159,49.1780093
8.8236053,49.1780383
8.8231407,49.1780881
8.8229792,49.1781119
8.8225606,49.1781738
8.822043,49.1782848
8.8214694,49.1784185
8.8209478,49.1785661
8.8211405,49.1788218
8.8212362,49.1789487
8.8214064,49.179009
8.8216817,49.179038
8.8224903,49.1790814
8.8232153,49.1791448
8.8238458,49.1792123
8.8241193,49.179299
8.8241745,49.1793215
8.8241536,49.1795634
8.8241267,49.1798829
8.8240965,49.180216
8.8240111,49.1805883
8.8238765,49.1809471
8.8236963,49.181288
8.8235319,49.1815125
8.8234532,49.1816293
8.8233956,49.1816536
8.8234371,49.1821396
8.8234236,49.1826693
8.8233238,49.1834039
8.8233601,49.1838251
8.823376,49.1839796
8.8236236,49.1845061
8.8237603,49.1847261
8.8240418,49.1850542
8.8243071,49.1852795
8.824709,49.1854668
8.825229,49.1856524
8.8254633,49.1858615
8.8255901,49.1860357
8.8257367,49.1862901
8.8255257,49.1864532
8.8256163,49.1870063
8.8258167,49.1871398
8.825681,49.187404
8.8256507,49.1876047
8.8256931,49.1878401
8.8257559,49.1881076
8.8257761,49.1884525
8.825782,49.1888224
8.8257516,49.1892949
8.824469,49.1916073
8.8243481,49.1917984
8.8230318,49.1923206
8.8224613,49.1922625
8.8218995,49.1923347
8.8217247,49.1923884
8.8214381,49.1927361
8.8213578,49.1928465
8.8212219,49.193034
8.8172857,49.1941254
8.8174716,49.1941339
8.8173727,49.1952334
8.8173185,49.1953905
8.8170831,49.1955513
8.8167878,49.1957574
8.8166478,49.1958182
8.8162432,49.1958455
8.8156578,49.1958536
8.8154691,49.1959073
8.8152109,49.1961384
8.8149723,49.1963519
8.8149357,49.1964864
8.8149446,49.1966052
8.8149913,49.1967699
8.8150892,49.1970262
8.8151077,49.1972112
8.8150909,49.1974395
8.8149821,49.1977859
8.8148741,49.1983423
8.8147984,49.1985024
8.8147467,49.1987565
8.8147302,49.1988608
8.8147443,49.1989818
8.8149219,49.1995387
8.8149196,49.1997556
8.8147961,49.2001396
8.8146443,49.2004459
8.8144938,49.2003686
8.8133514,49.2013303
8.8132426,49.201214
8.812812,49.2009432
8.8127139,49.2009216
8.8126059,49.2008979
8.8120589,49.2003761
8.8109353,49.1999158
8.8103974,49.1997354
8.8106093,49.1995933
8.8094412,49.1990642
8.8093119,49.1990211
8.8075136,49.1986488
8.8069348,49.1985689
8.8061245,49.1984435
8.8049832,49.1982669
8.8037751,49.198057
8.8025535,49.1979453
8.8011506,49.1978408
8.8010805,49.1984416
8.8006271,49.1984516
8.8003653,49.1984247
8.7989757,49.1981786
8.7986371,49.1988074
8.7985156,49.1989195
8.7975553,49.1994124
8.7972245,49.1995319
8.7968727,49.1996216
8.7964518,49.1996899
8.7959677,49.1998348
8.7955785,49.2000776
8.7949174,49.2004009
8.793842,49.2008439
8.793402,49.2002722
8.7931143,49.2000288
8.7921477,49.1995199
8.7916508,49.1993044
8.7903523,49.1988542
8.7893235,49.1984972
8.7891318,49.1985072
8.7887234,49.1985383
8.7883086,49.1985534
8.7877611,49.1985766
8.7873113,49.1985938
8.786747,49.1985803
8.7863194,49.1985269
8.7859409,49.1984418
8.7855352,49.1983314
8.7851431,49.1982349
8.784793,49.1981318
8.7843417,49.1980347
8.7839634,49.1979497
8.7837338,49.1979273
8.7833958,49.1979248
8.7831269,49.1979569
8.7827979,49.1980412
8.7811234,49.1989484
8.7791407,49.2000225
8.7792177,49.2000771
8.7763518,49.2009896
8.7747002,49.2020633
8.7740271,49.2028249
8.773967,49.2028771
8.7736281,49.2025591
8.7723883,49.2035198
8.7709278,49.2026969
8.7705779,49.2025402
8.7703305,49.2025978
8.7695728,49.2025402
8.768668,49.2023984
8.7682348,49.2023378
8.7678928,49.2023431
8.7655271,49.2024144
8.7624996,49.2027494
