"ID","X","Y"
"3460/5421",8.46667815338782,48.9341389448708
"3460/5421",8.46677380092948,48.9251472177556
"3460/5422",8.46667815338782,48.9341389448708
"3460/5422",8.45303030462592,48.9340751057281
"3460/5422",8.452932158168,48.9430667985421
"3460/5422",8.46658245840184,48.9431306577818
"3460/5422",8.46667815338782,48.9341389448708
"3460/5423",8.46658245840184,48.9431306577818
"3460/5423",8.452932158168,48.9430667985421
"3460/5423",8.45283396301942,48.9520584771453
"3460/5423",8.4664867159413,48.9521223564892
"3460/5423",8.46658245840184,48.9431306577818
"3460/5424",8.4664867159413,48.9521223564892
"3460/5424",8.45283396301942,48.9520584771453
"3460/5424",8.45273571914913,48.9610501415383
"3460/5424",8.46639092597593,48.9611140409935
"3460/5424",8.4664867159413,48.9521223564892
"3460/5425",8.46639092597593,48.9611140409935
"3460/5425",8.45273571914913,48.9610501415383
"3460/5425",8.45263742652606,48.9700417917216
"3460/5425",8.46629508847541,48.9701057112954
"3460/5425",8.46639092597593,48.9611140409935
"3458/5420",8.43958355072828,48.9160262647158
"3458/5420",8.42594069967413,48.9159592382011
"3458/5420",8.42583775251403,48.9249509177492
"3458/5420",8.43948305254754,48.9250179653625
"3458/5420",8.43958355072828,48.9160262647158
"3458/5421",8.43948305254754,48.9250179653625
"3458/5421",8.42583775251403,48.9249509177492
"3458/5421",8.42573475429626,48.9339425830704
"3458/5421",8.43938250452363,48.9340096517899
"3458/5421",8.43948305254754,48.9250179653625
"3458/5422",8.43938250452363,48.9340096517899
"3458/5422",8.42573475429626,48.9339425830704
"3458/5422",8.4256317049883,48.9429342341655
"3458/5422",8.43928190662479,48.9430013239985
"3458/5422",8.43938250452363,48.9340096517899
"3458/5423",8.43928190662479,48.9430013239985
"3458/5423",8.4256317049883,48.9429342341655
"3458/5423",8.42552860455756,48.9519258710348
"3458/5423",8.43918125881922,48.951992981989
"3458/5423",8.43928190662479,48.9430013239985
"3458/5424",8.43918125881922,48.951992981989
"3458/5424",8.42552860455756,48.9519258710348
"3458/5424",8.42542545297145,48.9609174936789
"3458/5424",8.4390805610751,48.960984625762
"3458/5424",8.43918125881922,48.951992981989
